Sample ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Class
1138,-0.451292523,1.288374672,0.83555909,1.644464897,0.715558665,-0.734484414,-0.17696073,-0.742086997,0.140964746,-0.915791058,0.353645437,-1.40038803,0.851862356,0.76522222,-1.151409059,0.184230769,1.00614029,-0.555038204,-0.493634407,-0.09798363,0.629046975,-0.098149592,-0.14624822,-1.675241568,-1.299140034,2
1139,2.209734192,0.648434969,-0.013025095,-1.3871506,-1.968262653,0.045851523,0.371515186,0.65633838,1.366130427,-0.36760874,-0.021930698,-1.484226091,1.567254015,-0.528560124,-0.733979275,0.240736415,-0.505928034,-0.046515613,-1.133902033,-2.137156777,1.000507518,-0.272086445,0.065874293,0.401832099,1.551212123,0
1140,-0.139673466,1.530075485,-1.112577454,0.665334052,-0.240722565,0.927083554,-0.675149252,-0.706899746,0.635066865,0.617175909,-0.041162958,0.69762678,0.762819095,-0.381386818,-0.500892537,-2.217636915,-0.216574445,0.704527842,1.81562573,-0.633276519,-0.194707977,0.514864012,1.331002208,-1.158483916,-0.106707289,3
1141,-0.061627496,-2.09883538,-0.517116581,-0.832917999,-0.98389023,-1.109883551,1.893430164,-1.745132633,0.023284548,0.54453226,0.312018006,0.363398617,0.425611489,0.624314322,1.807854117,-0.493152004,0.593890316,0.767944909,0.199953635,1.407843734,0.105350376,1.45018107,1.384767553,-1.405030129,0.013371829,7
1142,0.201071388,-1.423774012,0.492916272,-0.617541893,-1.448784033,-1.672604425,1.096969913,-0.946704321,0.037474179,0.725437355,-0.223356071,1.163148282,-2.243799465,-0.561592492,1.282666303,-1.316610082,1.57707648,0.452592884,0.887267378,0.059951324,-1.87311471,0.053502195,0.908257788,-1.022756849,1.325171664,7
1143,-0.864431631,0.829438411,-0.496422795,0.856883473,-0.558511477,-0.941524446,0.459908275,0.336642627,-1.216301963,0.792005743,-0.155041139,-0.862033995,-0.0719996,-1.226897009,-0.174213739,-1.110086815,-0.690559543,0.404400278,-0.158213915,-0.273142524,-0.416244512,0.647119636,0.402231183,0.655607981,1.714108028,2
1144,1.74933002,-0.183361449,0.286300355,-2.563916395,2.371028019,-0.801655821,0.88138128,1.531275018,1.588485998,-0.83014697,0.4711046,0.773820178,0.06713132,1.910409433,0.693939592,-0.580273978,-0.956470249,-1.033275794,0.620992401,-0.008026956,-2.961688695,-0.147329973,0.192431405,0.593799295,0.103732952,8
1145,-1.393349771,1.123582945,0.920975533,0.394082916,0.174573405,-1.511114992,-1.070567621,0.451386309,0.791826806,-0.178219384,-0.645121126,-1.77818968,-0.770208338,-0.711092913,0.706003696,-0.190197818,0.00733528,-0.038813352,-0.48180857,0.784028509,0.06444932,-0.583826735,-1.249012631,-0.859846246,0.941685461,1
1146,-1.397272309,0.1118252,-0.198963664,0.562872191,-1.361763726,0.820087587,0.030534322,0.02436327,-0.932674564,-1.267460733,0.339604605,0.445697322,-0.040832605,1.172433093,0.029550031,0.662306116,-0.601873842,-0.726980352,0.141082767,-0.708759508,-0.35596824,-0.15882211,-1.136551615,-0.006914794,0.41481296,1
1147,-0.000666173,-1.87257018,-1.651431559,0.517477413,0.490783748,0.080363148,-0.566710808,-0.389947942,1.249069065,-1.587542307,-0.284471344,-0.175305426,-0.08495646,-0.368430045,1.503213133,1.73378983,0.900327023,1.240348759,0.889724711,-1.120408084,-0.888396172,-0.12308294,-0.294168288,0.323990518,0.190741798,9
1148,-0.11744982,0.271346858,0.8962903,-1.532920019,0.675790218,-0.268904729,-0.644443496,1.945269409,-1.875621306,0.729716036,-0.164239597,0.391610015,0.397485767,0.712885533,0.094381167,0.740007942,-0.119669947,0.176465529,-0.913215784,0.524910429,-0.708198229,-1.248978076,-0.747303863,0.514528682,0.065191667,8
1149,1.801999283,1.228145769,-1.233102512,0.141402754,0.762608705,-0.917926579,-0.540546063,1.452097824,0.650699936,1.557954442,2.280181841,1.212966291,1.429981995,1.839026789,-0.552882111,0.896307435,1.158655418,-0.137817064,-0.044836455,0.291103503,-2.615604852,-0.333074366,-0.299601781,1.785133671,-1.227531503,8
1150,1.696937054,0.592428076,-0.580417623,1.179783955,-0.674591695,-0.148468496,0.230278993,0.639415327,-1.463659678,1.369583513,0.164642164,-1.712682731,2.045006214,-0.679393311,1.617170044,-1.481130207,0.146409203,-0.270680043,0.765359147,-0.76301161,0.012755355,0.72719994,-1.308908232,0.016829673,-1.344954612,0
1151,3.142985394,0.429344411,-0.209978909,-2.329042177,-1.094404785,-0.325124691,0.856368038,0.759673548,2.67029495,-0.8022729,1.32098682,0.004368335,-0.687046528,0.150959813,0.023968271,0.502191618,-1.067365534,-2.835399766,-0.011365092,-0.959753543,0.661345624,0.12811649,0.634606631,0.715507049,-0.056156106,0
1152,0.41587599,-0.082516673,1.945843296,0.370868582,1.327976485,2.770959101,0.289007268,-0.205704586,0.059400804,0.570618161,-1.465288939,0.740824628,0.011447808,0.191296571,0.52693463,0.839752251,0.626004549,0.286305908,0.185818897,0.743910095,0.755492996,-0.648043668,-0.843601466,-0.048247886,1.49658158,6
1153,1.224081721,-1.116112085,0.60382776,2.222400058,0.171222675,-0.334314603,1.21071924,0.0718355,-0.194450092,-0.102692604,2.370208163,-1.015305327,-1.197092668,0.723328985,-0.30109066,-1.102427744,0.833365701,0.679774989,-0.075290054,0.285113441,-0.732100604,-2.455194104,0.85496738,2.3700178,-1.912391709,6
1154,0.319190716,1.1679862,-0.212756842,0.725739597,1.983814737,1.044933909,-0.326859813,-0.482188713,0.192525472,-0.210154067,0.017710367,-0.611866407,0.972297073,1.336653522,-0.26228177,0.673193382,0.036641329,2.069880651,0.450590895,-0.655130311,1.342271208,1.521313578,2.297358904,-0.423433714,0.157988232,8
1155,0.29111702,1.596345221,-0.884492813,-1.213947971,0.275050325,0.211802669,-1.761679651,-1.74166269,-0.258475093,-0.236340696,2.407929224,0.650448603,-1.372772018,0.501058832,0.288279373,-1.954112677,-1.492908111,-0.016539257,-1.540088746,-1.117272691,0.853242582,0.801159003,0.080770056,0.261573033,-0.013275645,3
1156,0.832014283,0.317335664,1.492193478,-0.509272535,-0.533810324,1.070806213,-0.148904522,-1.221601566,1.629593888,-0.507785794,-0.711527675,-0.607726036,0.000991129,-1.143531276,0.075276148,-0.139011226,-1.560091202,0.549223059,-1.103008089,2.312011618,-0.647826292,-0.901557833,0.079847938,1.659111846,-2.604757522,5
1157,-0.189346728,-0.648071121,1.168377589,0.98965404,0.824841833,1.689323473,-0.274559315,-0.073875151,-0.649662009,0.976875113,-0.308976274,-0.049517482,-1.647780922,0.422359622,0.628026833,1.074108064,0.889945948,-1.955182989,-0.966322007,-0.254556544,1.002965003,-0.161174868,-0.752012321,-1.609461718,1.126681229,6
1158,-0.099335599,0.380459146,-1.310797445,-0.615979088,1.787415463,-0.579339272,0.215938374,1.564053653,0.01334645,-0.370355836,1.164834672,-0.694765258,-0.474387795,2.778621616,1.642336106,-2.129400735,-0.039481096,-1.979257686,0.205156583,0.339926889,-0.144075395,1.224358242,0.013259554,1.298153859,0.040344026,8
1159,-0.582052536,-1.274694975,-0.345090717,0.593356345,0.231459218,-0.020648612,-1.626563439,-0.199593961,0.314158573,-1.302577963,1.933765414,-0.906287685,0.477573921,-1.387812062,-0.197925333,-0.447073922,-0.134736088,0.875759432,-0.182869833,0.213156327,0.103659393,-0.809076418,-0.597827608,-0.878529465,2.137015807,4
1160,0.97945951,1.160638444,-1.060560271,-0.605558457,-0.499946994,0.132345957,0.005448052,0.392071357,-0.516221346,0.488115963,-0.796653011,-0.388827066,-1.406724821,-0.27919624,-1.780518608,1.184405037,-0.410469135,1.707843097,-0.083895004,1.779977884,-0.983948891,0.797775588,-1.239154279,-0.64091339,-2.37024657,5
1161,0.837912335,0.252897089,0.542674683,-1.186922491,1.211011592,0.10437572,1.549370195,-2.18026887,1.775243451,-0.483590715,0.003329446,0.400859739,-2.028165845,1.010143728,-0.458343142,1.770148619,0.252997448,-2.616003677,3.094458749,-1.084223664,0.207538977,0.75104129,-1.588827086,-1.065318386,-1.369093299,3
1162,-0.757002386,-1.171978006,0.862914958,-1.179898073,-0.461134379,-1.313567081,0.89134097,-0.740935985,0.132232305,2.106326058,-0.631604307,-0.96313974,-0.836297013,0.577783826,-0.539267898,-0.639260789,-1.180357436,0.921066891,-0.384659089,-1.480275372,-0.087258713,0.476477205,0.61023891,0.32054697,-0.086387228,7
1163,0.750504989,-0.903351646,1.711447209,0.357685214,1.399341827,0.310008673,-0.068220037,-0.295141485,2.892848132,-0.501355571,-1.617182872,1.340117819,1.992590873,-0.033402751,-1.556329474,2.033342781,-0.409559456,-1.454270917,0.504388632,-1.084690987,0.334431598,0.116383478,1.22846576,-2.005054176,0.200642088,2
1164,2.934762923,-0.5639168,0.734146771,-0.965441556,-0.714984141,0.378345498,1.94927551,-0.339848463,2.474421822,-0.925369731,0.379830417,-0.961400434,0.334039075,0.005715122,0.757917465,0.02373148,-1.272561184,-1.415470816,2.178375616,-1.359293893,0.764156366,0.102964365,0.340759468,0.471767927,0.799018273,0
1165,-0.151575288,1.290933933,0.182232316,0.658369634,0.125603745,-1.377618649,-1.414257211,-0.476185585,-1.825991844,0.861389018,0.610463091,-0.146479287,0.939525866,1.809057422,0.873652227,0.071452314,-1.059706716,2.318072368,-2.408517026,-0.574007395,-1.102104818,-1.127149237,0.050804894,-0.325335288,-0.35810963,2
1166,0.31942581,1.223435073,-1.685160347,0.085207461,-0.193523932,-1.03763371,-0.477286243,0.014204814,0.533632003,1.548124681,1.257056101,0.320166533,0.712890207,-0.179834327,-2.050673044,1.6114761,0.172822145,-1.293730385,-0.007468534,-0.558302726,0.067647297,-1.655723771,-1.669700799,1.040494211,0.449977315,3
1167,-0.650883407,-0.912142326,-0.450113839,0.439391247,0.662935222,0.831088086,-0.523833256,0.927501581,-0.32728059,-2.207694408,-0.627262107,-1.447721458,0.535915826,-0.395745719,-0.320999897,0.259218127,-0.309192474,-0.831562035,-0.381546147,-0.644271642,-1.632443544,-1.763159659,0.168997254,0.441244676,0.382068403,9
1168,0.271239754,0.80895623,-1.060751149,-0.852019792,1.273075803,-0.162235812,-1.006928866,1.128679202,-1.485867347,-1.16549311,0.464000907,0.143071441,0.426741042,2.152048546,0.55588671,-0.45714281,-0.270805026,-1.677926515,1.496816015,1.635121409,-1.157413526,0.479406216,0.507465389,2.302320447,1.616146757,8
1169,0.350130212,-1.564824882,-0.971059482,0.341498556,-0.889392098,0.14652787,-1.114416239,-1.204717446,1.074076758,0.189427238,1.050814186,-0.647104218,-0.742522237,1.677115665,2.55718302,0.242506919,-2.34976122,-1.059846961,2.167134467,0.750453226,-0.590333859,-1.557548059,-0.741360845,0.977140622,-0.460136312,7
1170,0.098646742,1.088891999,-0.076367444,-2.163353927,0.092724723,0.250630324,-1.284611585,-1.183755218,1.449758774,-0.918002783,1.010111429,1.452826664,-1.329889354,0.200688859,-0.09605641,-1.379404007,1.696025287,1.586537041,-0.421581105,-1.355150975,-0.2027531,-0.126500411,-0.049246158,-0.547300356,-1.299223095,5
1171,-0.695257925,0.269880642,-1.428288822,0.548314528,-1.081168701,0.687950339,-0.42976315,-1.053509651,0.222281735,0.265691246,-0.867938078,0.534871916,-0.878528918,0.728919594,0.753783633,1.425186051,0.44283878,-1.454817087,0.227385492,0.248519795,0.089240182,-0.359266872,0.081647791,0.491001511,-1.428096371,3
1172,-1.216880421,1.302689661,0.475741281,-0.580509231,0.049661212,1.396103839,1.642248252,1.415874407,0.124783207,-0.543716247,0.073634515,1.537807352,1.062790149,0.126644417,1.307114824,0.002233843,-0.638209682,0.182612143,0.495358752,-0.171056789,0.457482063,0.825485266,-0.236841698,-0.251115762,0.260727161,1
1173,-0.503475411,-0.876016081,0.969149285,-2.069169686,0.539900144,-0.359855204,0.093572657,0.121476674,0.299758665,2.592673344,0.304225377,0.618313994,-0.043032164,-0.410598795,-0.746597212,-0.762533729,0.488863015,1.341166907,0.117296288,-1.18169163,0.694668087,-0.316299482,-0.994646706,-0.655502557,-0.031611545,9
1174,-0.239026429,-1.361949264,-0.275217585,0.580279068,0.766662883,0.186191041,-0.287517086,-0.006993007,-0.561156932,-0.539958254,-1.747258662,-1.502654494,-0.254327345,-1.017622184,-1.669155333,-0.619061268,-0.233515067,-0.898772901,0.437556633,-1.006080868,-0.111152416,0.183277685,0.18737166,2.069854148,-0.939100158,9
1175,-0.832940883,-1.003761814,-0.705816642,-0.112164561,0.246773256,0.285363256,-0.384919905,0.497343886,-1.379558533,-0.775966598,0.897569386,-1.291520787,0.616555838,-0.39958972,-1.815767779,0.428428864,0.654984278,-0.325684277,0.824062525,-0.175449861,-0.044249802,-0.074315171,-1.331541342,-0.825943557,0.871632372,9
1176,0.996527953,0.460742228,-0.802778061,1.081370537,-2.11158238,-2.726461326,0.507751825,1.222251935,-0.285168548,-1.091542412,-0.176781467,1.694687842,0.955747118,1.277263021,-1.928229685,-0.06400531,1.106310032,1.0034852,1.976843038,0.602006394,1.022443377,-1.235086777,1.585434453,0.544009893,2.113587071,0
1177,3.211963466,-0.306306686,1.242703767,-0.515262153,-0.278906951,-0.033159221,2.218941609,0.741873437,2.462641651,-1.489709758,0.064362152,-0.023403685,-0.404004955,0.041111417,0.394704976,-1.07925604,-1.31712635,-2.226448474,1.17629298,0.718377774,1.072998208,0.367616972,0.551213184,0.172356467,0.439628783,0
1178,0.258481223,1.173782404,-2.319282378,0.117991471,1.657414425,0.596773039,1.571930103,-0.732908424,1.27047623,-0.1574187,-0.747084421,0.942684257,-0.800717538,0.244925948,0.648870451,-0.454431196,1.27018573,0.151425686,0.703732201,-0.13933356,-0.37283322,-1.191990875,0.610322694,0.292780378,-0.555596026,3
1179,0.060174896,0.415320929,-1.455271076,-0.449979373,1.823683088,-0.786354941,-0.046658035,1.082824802,-0.622389166,-1.025034878,0.413177698,-0.347052618,-1.272523549,-0.066369755,1.55085456,-1.86942697,-0.90663564,-0.119490391,1.419042844,1.346670916,2.811851765,0.206374912,-0.692187797,1.504047419,0.7259822,8
1180,-0.816428391,-1.520453057,0.162362363,-0.029950314,-0.162248134,-0.236495321,-0.025064966,0.575584896,-0.717281372,0.436641358,0.423627608,0.13242797,1.540943617,-1.159106972,-0.581070305,0.478132907,1.178825613,0.631477841,-0.148281562,-0.621710279,-0.82590538,1.09563278,0.575606444,-0.699549617,-0.776041395,9
1181,0.218713956,-0.919633245,-1.819865531,-0.66969274,-0.075249098,-0.29257035,-0.873449866,1.801149147,0.842521233,-0.600241673,-0.502806584,1.733934517,-1.412000257,0.18209577,-0.65774853,-3.350530346,0.41475454,1.779871805,-0.695424612,0.662944804,0.306338066,2.268347713,-0.470468178,0.266046366,-0.689772421,5
1182,-0.582142954,0.913948478,-0.477416281,0.661788628,-0.17394364,-1.142998638,-0.127013875,0.645521708,-1.572788866,0.535375626,-0.646314756,-1.707709919,-0.211463223,-0.623346949,0.0136325,-0.280533431,-1.157797932,0.70119292,-0.493393156,-0.063655426,0.189387868,0.233561778,-0.001569534,-0.237503435,1.836291696,2
1183,1.26546672,1.673183861,0.183407589,-0.148254592,1.221982982,0.370064042,-0.306284678,-0.655483792,0.646000112,0.196802633,0.711211363,-1.621345978,1.380076517,1.159589872,-0.857431169,0.525158036,0.198870206,-0.944532216,2.119734378,-0.878187228,0.820273468,1.871044016,-1.751212488,2.312818324,-1.633861036,2
1184,-0.664292836,-1.674076842,-0.686789034,-0.489209992,-0.760323905,-0.887120606,1.00475576,-1.284775251,-0.658930516,-0.586796258,0.168584445,-0.991224647,1.115264231,-0.165127486,-0.21008372,0.575590357,0.950320471,1.378352715,0.100272194,1.503671675,0.93703396,0.012352266,0.839694185,-1.323922818,-0.771103649,7
1185,0.06905942,-2.449982241,-1.243245361,-0.457144861,-0.048131661,-0.971330191,0.794961947,-1.6594785,1.261932526,-1.032743796,0.696324151,-0.44859732,0.367419813,0.99302375,1.311098971,-0.62344532,-1.587997004,0.876744438,-0.040530058,0.424609019,-0.397334074,0.02650475,-2.290124098,-0.568693468,0.046982663,7
1186,1.010350818,0.785607233,-0.730658066,-0.629332402,0.168998261,1.636933514,1.117681204,-0.581351125,-0.423672379,0.404398351,-1.221639859,-1.652391788,-0.242287655,-0.002900414,1.219183662,0.654778516,-0.760256223,0.097691475,1.119830921,2.153410069,-0.407373173,-0.938772508,0.047943147,1.4917579,-0.756694897,5
1187,0.072717799,-0.013439298,1.370104022,0.631642234,1.299902112,0.15514255,0.470612167,-0.362965385,1.602878044,-0.085660245,1.054941047,0.429604644,0.491629319,0.338804942,-1.971863377,0.714800309,-0.756351357,-2.528763016,3.792038885,-0.749386477,-0.847491926,-2.788951685,1.061754007,0.270605284,-0.439503003,2
1188,-0.95747482,-0.521344455,0.392978777,0.70372997,-0.787153829,0.182630738,-1.287181193,-0.48729004,-1.298439443,-0.081828294,-0.82165915,-0.776293086,-0.087594357,1.416003941,-0.768233296,-0.343862359,0.395185118,-0.223288326,-0.56932437,0.675885999,0.858253093,-0.343785551,-0.298167141,0.418891463,0.426348772,4
1189,2.586313812,0.947042243,-0.215910551,0.138269475,-0.992136641,-0.708097179,-0.037089152,1.494301979,-1.701612658,0.15674768,0.768932803,-1.862429503,1.444588181,-0.422426246,-0.209191549,-0.994552975,-0.054394836,0.41269482,0.243812069,-1.215034157,-0.285817074,0.522335313,0.399413088,0.423966767,0.545925597,0
1190,0.401880256,-0.039549183,-0.097595916,-1.998682104,1.236855596,-0.112343061,0.47308205,1.138232974,-1.816711581,-0.610897537,0.014340464,1.360691344,-0.889839052,1.307586006,1.475394082,0.116886214,-0.171581386,-0.85249475,0.596799547,2.135445959,-2.255056949,-2.936198329,1.837470921,-1.339836034,-0.355919219,8
1191,-0.696354232,-0.651512647,1.310433574,0.617691905,-0.175208993,-0.410139776,-1.618117467,-0.065693549,-0.442343279,1.493160372,-0.533031606,-0.119953012,-0.495654106,0.426322346,-0.546855387,-0.796929165,-0.962095264,-0.422037258,-0.549376909,-0.16524996,0.355544148,-1.350068731,-0.203274564,2.042341299,-0.49895653,4
1192,0.115557795,-0.392996981,1.240881723,-0.57536436,1.788407872,-1.587097649,-0.936081091,-0.152740334,0.209627104,-0.798173341,-1.747107074,1.370946232,-0.171288554,1.350430381,-0.753866018,0.91405884,1.610539918,-1.890044458,-0.63202446,-1.987342731,-1.935931441,-0.470981399,0.794594421,-0.642455167,-1.322496447,7
1193,1.547037422,0.050285248,0.479803836,1.684642101,-0.454220484,1.079963643,1.536167051,-0.203413962,-1.816152016,0.444280412,1.2488992,-1.317925091,-0.064266371,-0.443323042,-1.189148215,-0.678434505,-1.035488052,1.459928086,0.011235383,-0.78954806,-1.203626509,-0.116826781,0.530750914,-1.307515672,-0.076529798,6
1194,-0.545761602,-1.411439801,-0.579661754,0.39732523,0.682670267,-0.10102369,-1.181568397,-0.063806127,-0.423612703,-0.941271815,0.825718826,-1.723025482,0.530870049,-0.701234108,-1.064429076,-1.775079243,-0.201721343,-0.637896253,-1.005266882,1.046320177,-1.222677124,0.000711111,-1.21361759,0.215942955,1.288050107,4
1195,1.542877259,-0.373930273,1.088433112,1.870407756,1.066822193,1.53732561,1.661501713,2.324913554,-0.156171968,0.343605078,1.120670043,-1.520009775,-1.271444311,0.419921462,0.74726382,1.990485413,0.02820874,-1.276629465,0.143319128,-0.186089407,0.230295444,-0.504973438,-0.14317899,0.004232686,-0.095427705,6
1196,-0.569093369,0.330881458,-1.409021858,0.599022871,0.276624864,0.044886715,0.700836475,0.053705987,-0.277447253,-0.052461042,0.163523479,0.127399415,-1.039429507,-0.278996609,0.425542236,-0.820466658,-1.905480373,-1.049865593,0.703983752,-0.302961196,1.328769794,0.534645715,0.594593167,0.849774869,-1.150228767,8
1197,0.649001277,-1.913533076,1.102011388,0.142009327,-0.744785915,0.331667911,-0.867037566,-0.082017956,-0.79763605,0.707608789,0.959991635,0.281948559,0.335931034,-0.047232148,0.157498863,-0.27907372,-1.609263152,-1.071901643,-0.607857936,1.284076489,-0.070973995,-0.152778663,1.715589958,-0.236274819,-1.660760975,4
